Code,ISU_CD,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId
054040.KQ,KR7054040001,한국컴퓨터,KOSDAQ,우량기업부,5940,1,50,0.85,5930,6050,5830,103141,612827140,95463462600,16071290,KSQ
199550.KQ,KR7199550005,레이저옵텍,KOSDAQ,벤처기업부,8370,2,-90,-1.06,8460,8590,8310,86744,730749730,95358012210,11392833,KSQ
043260.KQ,KR7043260009,성호전자,KOSDAQ,우량기업부,1784,1,22,1.25,1767,1864,1758,1309600,2356190657,95275205056,53405384,KSQ
021320.KQ,KR7021320007,KCC건설,KOSDAQ,우량기업부,4430,2,-50,-1.12,4490,4530,4430,24163,107728690,94802000000,21400000,KSQ
067290.KQ,KR7067290007,JW신약,KOSDAQ,중견기업부,1859,2,-13,-0.69,1872,1881,1858,65071,121510642,94514352218,50841502,KSQ
204840.KQ,KR7204840003,지엘팜텍,KOSDAQ,기술성장기업부,1230,2,-55,-4.28,1247,1283,1230,246448,308304262,94340254620,76699394,KSQ
308080.KQ,KR7308080001,바이젠셀,KOSDAQ,기술성장기업부,4910,2,-20,-0.41,4890,4955,4880,14945,73207345,94103783400,19165740,KSQ
009190.KS,KR7009190000,대양금속,KOSPI,,2395,2,-5,-0.21,2440,2440,2300,797819,1877525005,94064721910,39275458,STK
950200.KQ,KR8840150005,소마젠,KOSDAQ,외국기업(소속부없음),4885,1,80,1.66,5000,5000,4820,15396,74959690,93968118905,19236053,KSQ
101140.KS,KR7101140002,인바이오젠,KOSPI,,9340,0,0,0.0,0,0,0,0,0,93812977440,10044216,STK
222040.KQ,KR7222040008,코스맥스엔비티,KOSDAQ,중견기업부,4540,1,60,1.34,4480,4545,4400,30528,136420300,93651120000,20628000,KSQ
053260.KQ,KR7053260006,금강철강,KOSDAQ,우량기업부,5000,2,-10,-0.2,4995,5030,4965,12822,64102325,93600000000,18720000,KSQ
333430.KQ,KR7333430007,일승,KOSDAQ,중견기업부,3045,1,10,0.33,3030,3085,3015,100806,306509270,93562944615,30726747,KSQ
044820.KS,KR7044820009,코스맥스비티아이,KOSPI,,9710,1,130,1.36,9530,9710,9510,1368,13126370,93254072910,9603921,STK
158430.KQ,KR7158430009,아톤,KOSDAQ,벤처기업부,4125,1,25,0.61,4100,4245,4090,74116,307048825,93128619375,22576635,KSQ
360350.KQ,KR7360350003,코셈,KOSDAQ,기술성장기업부,16440,3,0,0.0,16450,16770,16430,96370,1595663930,93082786800,5661970,KSQ
368600.KQ,KR7368600003,아이씨에이치,KOSDAQ,기술성장기업부,5300,1,70,1.34,5150,6100,5150,353795,1996814840,92953233800,17538346,KSQ
208140.KQ,KR7208140004,정다운,KOSDAQ,우량기업부,2840,2,-15,-0.53,2880,2890,2795,281491,793225375,92823258640,32684246,KSQ
412350.KQ,KR7412350001,레이저쎌,KOSDAQ,기술성장기업부,10660,1,250,2.4,10800,10920,10120,957521,10111046100,92810991520,8706472,KSQ
033830.KQ,KR7033830001,티비씨,KOSDAQ,중견기업부,926,1,25,2.77,900,928,893,181673,164858235,92600000000,100000000,KSQ
086040.KQ,KR7086040003,바이오톡스텍,KOSDAQ,벤처기업부,5800,1,80,1.4,5700,5810,5690,53352,307025350,92557832600,15958247,KSQ
016880.KS,KR7016880007,웅진,KOSPI,,1158,1,6,0.52,1164,1168,1150,127077,146718312,92555558640,79927080,STK
417970.KQ,KR7417970001,모델솔루션,KOSDAQ,중견기업부,14450,2,-60,-0.41,14700,14700,14440,11445,165750730,92432315000,6396700,KSQ
347000.KQ,KR7347000002,센코,KOSDAQ,기술성장기업부,2800,3,0,0.0,2800,2820,2765,104209,290556665,92413932800,33004976,KSQ
241690.KQ,KR7241690007,유니테크노,KOSDAQ,우량기업부,3765,1,45,1.21,3725,3800,3725,59798,225569700,92132208090,24470706,KSQ
054920.KQ,KR7054920004,한컴위드,KOSDAQ,중견기업부,3265,1,40,1.24,3260,3265,3190,116455,375946915,92128769465,28217081,KSQ
189980.KQ,KR7189980006,흥국에프엔비,KOSDAQ,우량기업부,2290,1,5,0.22,2300,2325,2290,102808,236541910,91915623830,40137827,KSQ
122310.KQ,KR7122310006,제노레이,KOSDAQ,우량기업부,6310,2,-20,-0.32,6360,6360,6280,21435,134970810,91834755640,14553844,KSQ
001380.KS,KR7001380005,SG글로벌,KOSPI,,2040,1,15,0.74,2000,2045,1971,140839,283569100,91726851720,44964143,STK
024880.KQ,KR7024880007,케이피에프,KOSDAQ,우량기업부,4430,2,-15,-0.34,4445,4500,4395,60052,265357790,91624795140,20682798,KSQ
064090.KQ,KR7064090004,웨스트라이즈,KOSDAQ,중견기업부,2995,2,-5,-0.17,3000,3100,2950,30547,92054060,91490178805,30547639,KSQ
002800.KQ,KR7002800001,신신제약,KOSDAQ,중견기업부,6030,1,100,1.69,5930,6050,5900,53379,319412370,91478115000,15170500,KSQ
064240.KQ,KR7064240005,홈캐스트,KOSDAQ,중견기업부,2610,2,-45,-1.69,2660,2665,2590,73341,192509665,91449211320,35038012,KSQ
130580.KQ,KR7130580004,나이스디앤비,KOSDAQ,우량기업부,5930,2,-30,-0.5,5980,6000,5880,3283,19486210,91322000000,15400000,KSQ
276040.KQ,KR7276040003,스코넥,KOSDAQ,기술성장기업부,7270,1,410,5.98,6900,7380,6580,204383,1446581390,91271025980,12554474,KSQ
014200.KQ,KR7014200000,광림,KOSDAQ,관리종목(소속부없음),1006,0,0,0.0,0,0,0,0,0,91250936176,90706696,KSQ
226400.KQ,KR7226400000,오스테오닉,KOSDAQ,기술성장기업부,4415,1,135,3.15,4250,4980,4250,4354686,20486808795,91220968415,20661601,KSQ
276730.KQ,KR7276730009,제주맥주,KOSDAQ,기술성장기업부,1559,2,-26,-1.64,1552,1562,1460,1159818,1780252278,91129927869,58454091,KSQ
004770.KS,KR7004770004,써니전자,KOSPI,,2480,1,445,21.87,2055,2620,2035,38936278,94909827870,91023152320,36702884,STK
260930.KQ,KR7260930003,씨티케이,KOSDAQ,중견기업부,4695,1,10,0.21,4720,4780,4625,60210,281773405,90808769745,19341591,KSQ
094970.KQ,KR7094970001,제이엠티,KOSDAQ,중견기업부,5410,3,0,0.0,5380,5520,5290,148967,805737800,90607978400,16748240,KSQ
352910.KQ,KR7352910004,오비고,KOSDAQ,기술성장기업부,7430,1,150,2.06,7330,7480,7160,14130,103700260,90607423440,12194808,KSQ
036640.KQ,KR7036640001,HRS,KOSDAQ,우량기업부,5540,2,-10,-0.18,5550,5580,5500,48510,268022630,90605592000,16354800,KSQ
226340.KQ,KR7226340008,본느,KOSDAQ,중견기업부,2560,2,-50,-1.92,2600,2665,2540,831863,2167346415,90594124800,35388330,KSQ
265560.KQ,KR7265560003,영화테크,KOSDAQ,벤처기업부,8470,2,-30,-0.35,8500,8550,8440,11803,100219250,90545824600,10690180,KSQ
069510.KQ,KR7069510006,에스텍,KOSDAQ,벤처기업부,8290,1,60,0.73,8240,8310,8040,14827,120692180,90443900000,10910000,KSQ
048430.KQ,KR7048430003,유라테크,KOSDAQ,중견기업부,7850,2,-50,-0.63,7900,7940,7770,122027,954199500,90432000000,11520000,KSQ
088130.KQ,KR7088130000,동아엘텍,KOSDAQ,우량기업부,8480,1,380,4.69,8110,8660,7980,111769,945035710,90421714240,10662938,KSQ
053980.KQ,KR7053980009,오상자이엘,KOSDAQ,우량기업부,4760,2,-5,-0.1,4690,4790,4690,13247,62804900,90358047080,18982783,KSQ
136410.KQ,KR7136410008,아셈스,KOSDAQ,벤처기업부,8200,3,0,0.0,8200,8300,8130,10495,86233600,90356669200,11019106,KSQ
215100.KQ,KR7215100009,로보로보,KOSDAQ,벤처기업부,4440,2,-30,-0.67,4470,4500,4430,32901,146635455,90347135760,20348454,KSQ
010170.KQ,KR7010170009,대한광통신,KOSDAQ,중견기업부,1211,2,-1,-0.08,1220,1229,1170,1064165,1280777210,90233022026,74511166,KSQ
009780.KQ,KR7009780008,엠에스씨,KOSDAQ,우량기업부,5120,1,10,0.2,5090,5150,5090,2850,14539420,90112000000,17600000,KSQ
217500.KQ,KR7217500008,러셀,KOSDAQ,벤처기업부,2830,1,5,0.18,2800,2860,2795,31064,87380065,90027960000,31812000,KSQ
009410.KS,KR7009410002,태영건설,KOSPI,,2310,0,0,0.0,0,0,0,0,0,89856916380,38899098,STK
196300.KQ,KR7196300008,애니젠,KOSDAQ,기술성장기업부,15130,2,-560,-3.57,15690,16500,14910,67239,1016407710,89831258220,5937294,KSQ
039860.KQ,KR7039860002,나노엔텍,KOSDAQ,중견기업부,3350,2,-45,-1.33,3335,3435,3330,111152,373482480,89805550450,26807627,KSQ
039240.KQ,KR7039240007,경남스틸,KOSDAQ,우량기업부,3325,1,165,5.22,3155,3430,3150,593328,1965146905,89707183300,26979604,KSQ
171010.KQ,KR7171010002,램테크놀러지,KOSDAQ,벤처기업부,6310,1,130,2.1,7200,7430,6260,11607140,79898908550,89627593360,14204056,KSQ
255220.KQ,KR7255220006,SG,KOSDAQ,중견기업부,1501,2,-39,-2.53,1522,1541,1491,1184277,1786043535,89458691895,59599395,KSQ
064850.KQ,KR7064850001,에프앤가이드,KOSDAQ,벤처기업부,7400,1,10,0.14,7390,7460,7360,6830,50596170,89392000000,12080000,KSQ
160550.KQ,KR7160550000,NEW,KOSDAQ,중견기업부,3200,2,-110,-3.32,3305,3310,3185,76485,247681725,89299539200,27906106,KSQ
011370.KQ,KR7011370004,서한,KOSDAQ,우량기업부,885,2,-7,-0.78,892,900,880,62211,55088988,89291955525,100894865,KSQ
142760.KQ,KR7142760008,비엘,KOSDAQ,기술성장기업부,2765,1,20,0.73,2770,2780,2680,230502,631710985,89240488365,32275041,KSQ
352700.KQ,KR7352700009,씨앤투스,KOSDAQ,우량기업부,3270,2,-60,-1.8,3295,3345,3270,73091,241602005,89195459730,27276899,KSQ
057680.KQ,KR7057680001,티사이언티픽,KOSDAQ,중견기업부,1298,1,10,0.78,1289,1299,1271,47435,61101236,89165819248,68694776,KSQ
032790.KQ,KR7032790008,엠젠솔루션,KOSDAQ,벤처기업부,2135,2,-85,-3.83,2220,2315,2115,608930,1346103595,89150262005,41756563,KSQ
037440.KQ,KR7037440005,희림,KOSDAQ,우량기업부,6400,2,-60,-0.93,6440,6470,6390,56565,362883110,89103840000,13922475,KSQ
288980.KQ,KR7288980006,모아데이타,KOSDAQ,기술성장기업부,2590,1,50,1.97,2600,2780,2555,7282702,19616923565,89089569030,34397517,KSQ
393210.KQ,KR7393210000,토마토시스템,KOSDAQ,기술성장기업부,5800,2,-20,-0.34,5800,6150,5720,789798,4707037390,89067955200,15356544,KSQ
056730.KQ,KR7056730005,CNT85,KOSDAQ,중견기업부,1199,2,-8,-0.66,1230,1230,1181,8956,10678317,88859312014,74111186,KSQ
066910.KQ,KR7066910001,손오공,KOSDAQ,중견기업부,2630,2,-155,-5.57,2770,2815,2610,757506,2030697170,88852601170,33784259,KSQ
006880.KS,KR7006880009,신송홀딩스,KOSPI,,7510,1,130,1.76,7360,7750,7230,348135,2598461310,88834723580,11828858,STK
013520.KS,KR7013520002,화승코퍼레이션,KOSPI,,1774,2,-20,-1.11,1771,1847,1758,75696,134529968,88790921048,50051252,STK
010660.KS,KR7010660009,화천기계,KOSPI,,4035,2,-200,-4.72,4140,4195,3920,3410737,13773106800,88770000000,22000000,STK
187420.KQ,KR7187420005,제노포커스,KOSDAQ,기술성장기업부,3900,3,0,0.0,3850,3950,3800,44603,171582780,88757877000,22758430,KSQ
006740.KS,KR7006740005,영풍제지,KOSPI,,1909,2,-3,-0.16,1914,1922,1903,366494,699774915,88734420532,46482148,STK
011300.KS,KR7011300001,성안,KOSPI,,1256,1,7,0.56,1249,1327,1236,470467,603777405,88613041960,70551785,STK
173130.KQ,KR7173130006,오파스넷,KOSDAQ,중견기업부,7450,2,-90,-1.19,7460,7630,7370,190326,1424427010,88360203500,11860430,KSQ
950110.KQ,KR8392070007,SBI핀테크솔루션즈,KOSDAQ,외국기업(소속부없음),3670,2,-45,-1.21,3750,3750,3665,5170,19082520,88272821800,24052540,KSQ
011320.KQ,KR7011320009,유니크,KOSDAQ,중견기업부,4560,1,100,2.24,4460,4580,4460,25249,114692445,88102369200,19320695,KSQ
208340.KQ,KR7208340000,파멥신,KOSDAQ,관리종목(소속부없음),2915,0,0,0.0,0,0,0,0,0,88036229820,30201108,KSQ
347770.KQ,KR7347770000,핌스,KOSDAQ,벤처기업부,3850,2,-25,-0.65,3875,3990,3815,23436,90844145,87999611700,22857042,KSQ
009200.KS,KR7009200007,무림페이퍼,KOSPI,,2110,2,-20,-0.94,2130,2140,2110,103785,219847495,87795644100,41609310,STK
003780.KS,KR7003780004,진양산업,KOSPI,,6740,1,140,2.12,6590,6830,6530,173616,1154374030,87620000000,13000000,STK
005740.KS,KR7005740006,크라운해태홀딩스,KOSPI,,5900,2,-10,-0.17,5870,5980,5860,10966,64605020,87599347300,14847347,STK
023810.KS,KR7023810005,인팩,KOSPI,,8750,1,20,0.23,8730,8810,8500,17588,151941680,87500000000,10000000,STK
389470.KQ,KR7389470006,인벤티지랩,KOSDAQ,기술성장기업부,10350,2,-60,-0.58,10410,10580,10240,33345,345706520,87494304600,8453556,KSQ
092440.KS,KR7092440007,기신정기,KOSPI,,2995,3,0,0.0,3010,3010,2995,5460,16380260,87454000000,29200000,STK
003610.KS,KR7003610003,방림,KOSPI,,2065,1,10,0.49,2055,2070,2040,9471,19445230,87378595850,42314090,STK
200230.KQ,KR7200230001,텔콘RF제약,KOSDAQ,중견기업부,752,2,-11,-1.44,766,766,745,181111,136235060,87228180592,115994921,KSQ
024910.KQ,KR7024910002,경창산업,KOSDAQ,우량기업부,2435,1,100,4.28,2345,2495,2340,747682,1808015310,87219277175,35819005,KSQ
376930.KQ,KR7376930004,노을,KOSDAQ,기술성장기업부,2350,1,30,1.29,2330,2430,2270,291007,684576705,86825591000,36947060,KSQ
347740.KQ,KR7347740003,피엔케이피부임상연구센타,KOSDAQ,중견기업부,2890,1,95,3.4,2825,3145,2795,999905,2971192805,86730564640,30010576,KSQ
244920.KS,KR7244920005,에이플러스에셋,KOSPI,,3825,2,-5,-0.13,3810,3850,3775,41000,155758090,86474425725,22607693,STK
185490.KQ,KR7185490000,아이진,KOSDAQ,벤처기업부,3190,2,-5,-0.16,3170,3325,3150,64032,204672405,86225010960,27029784,KSQ
046120.KQ,KR7046120002,오르비텍,KOSDAQ,중견기업부,3185,1,10,0.31,3165,3200,3040,314249,979536575,86214204440,27068824,KSQ
263050.KQ,KR7263050007,유틸렉스,KOSDAQ,기술성장기업부,2345,2,-30,-1.26,2340,2400,2315,119683,281633805,86208894975,36762855,KSQ
347860.KQ,KR7347860009,알체라,KOSDAQ,투자주의환기종목(소속부없음),4000,2,-20,-0.5,4055,4150,3970,60471,242972935,86201488000,21550372,KSQ
020710.KQ,KR7020710000,시공테크,KOSDAQ,우량기업부,4295,3,0,0.0,4320,4320,4270,18123,77683295,86106031150,20047970,KSQ
348350.KQ,KR7348350000,위드텍,KOSDAQ,우량기업부,8450,1,20,0.24,8390,8460,8370,8866,74549610,86051420000,10183600,KSQ
041520.KQ,KR7041520008,이라이콤,KOSDAQ,중견기업부,7050,2,-150,-2.08,7110,7350,6750,77775,542011890,85930546500,12188730,KSQ
007590.KS,KR7007590003,동방아그로,KOSPI,,6310,2,-10,-0.16,6320,6320,6260,5935,37248440,85926910870,13617577,STK
142280.KQ,KR7142280007,녹십자엠에스,KOSDAQ,중견기업부,4060,1,55,1.37,4010,4100,4005,19932,80689390,85813016660,21136211,KSQ
147830.KQ,KR7147830004,제룡산업,KOSDAQ,벤처기업부,4290,1,70,1.66,4270,4490,4190,676079,2947415890,85800000000,20000000,KSQ
303530.KQ,KR7303530000,이노뎁,KOSDAQ,벤처기업부,11690,1,230,2.01,11460,12000,11320,57531,670564550,85796405310,7339299,KSQ
065650.KQ,KR7065650004,메디프론,KOSDAQ,중견기업부,1410,1,10,0.71,1356,1498,1356,1032215,1497247883,85644540690,60740809,KSQ
205500.KQ,KR7205500002,액션스퀘어,KOSDAQ,중견기업부,1648,1,9,0.55,1655,1690,1615,4212,6908610,85577541760,51928120,KSQ
314140.KQ,KR7314140005,알피바이오,KOSDAQ,중견기업부,9830,2,-70,-0.71,9870,9880,9670,17340,169085470,85190328630,8666361,KSQ
080000.KQ,KR7080000003,에스엔유,KOSDAQ,우량기업부,2480,2,-40,-1.59,2505,2530,2475,121108,302150965,85120717600,34322870,KSQ
123570.KQ,KR7123570004,이엠넷,KOSDAQ,중견기업부,3820,1,20,0.53,3800,3840,3730,122113,464340545,85094617960,22276078,KSQ
263540.KQ,KR7263540007,어스앤에어로스페이스,KOSDAQ,관리종목(소속부없음),5950,0,0,0.0,0,0,0,0,0,85049841450,14294091,KSQ
170790.KQ,KR7170790000,파이오링크,KOSDAQ,우량기업부,12400,1,130,1.06,12270,12480,12260,18748,231692930,85018492000,6856330,KSQ
012790.KQ,KR7012790002,신일제약,KOSDAQ,우량기업부,7090,1,10,0.14,7080,7100,7000,18202,128041670,84983682350,11986415,KSQ
066310.KQ,KR7066310004,큐에스아이,KOSDAQ,벤처기업부,9160,2,-90,-0.97,9430,9430,9010,15740,144767970,84928048360,9271621,KSQ
099220.KQ,KR7099220006,SDN,KOSDAQ,중견기업부,1510,2,-49,-3.14,1530,1570,1480,5458237,8322638793,84819434610,56171811,KSQ
000910.KS,KR7000910000,유니온,KOSPI,,5430,1,190,3.63,5240,5460,5220,514618,2764749890,84771091170,15611619,STK
016090.KS,KR7016090003,대현,KOSPI,,1912,1,5,0.26,1907,1927,1902,38138,72950003,84667776720,44282310,STK
064480.KQ,KR7064480007,브리지텍,KOSDAQ,벤처기업부,7080,3,0,0.0,7130,7230,7020,70109,498083010,84623700000,11952500,KSQ
043910.KQ,KR7043910009,자연과환경,KOSDAQ,중견기업부,1039,2,-5,-0.48,1041,1049,1037,251886,262194989,84565723823,81391457,KSQ
025550.KQ,KR7025550005,한국선재,KOSDAQ,우량기업부,3620,1,55,1.54,3565,3670,3505,84085,301485930,84346000000,23300000,KSQ
005800.KS,KR7005800008,신영와코루,KOSPI,,9370,1,40,0.43,9330,9400,9300,2053,19198850,84330000000,9000000,STK
115500.KQ,KR7115500001,케이씨에스,KOSDAQ,중견기업부,7020,1,150,2.18,6820,7050,6820,29814,207100230,84240000000,12000000,KSQ
109860.KQ,KR7109860007,동일금속,KOSDAQ,우량기업부,9250,3,0,0.0,9250,9260,9150,7776,71415220,84175000000,9100000,KSQ
339950.KQ,KR7339950008,아이비김영,KOSDAQ,중견기업부,1870,1,9,0.48,1862,1883,1834,162462,302708944,84050244850,44946655,KSQ
008970.KS,KR7008970006,동양철관,KOSPI,,706,1,1,0.14,707,709,699,113438,79856109,83933014740,118885290,STK
333620.KQ,KR7333620003,엔시스,KOSDAQ,벤처기업부,7930,2,-170,-2.1,8020,8150,7890,19475,155158600,83711807920,10556344,KSQ
007110.KS,KR7007110000,일신석재,KOSPI,,1080,2,-4,-0.37,1079,1095,1070,226874,244885334,83653138800,77456610,STK
302550.KQ,KR7302550009,리메드,KOSDAQ,기술성장기업부,2730,2,-90,-3.19,2795,2820,2725,97956,269655270,83641958400,30638080,KSQ
039290.KQ,KR7039290002,인포뱅크,KOSDAQ,우량기업부,9580,1,10,0.1,9570,9700,9520,10806,103623310,83288309240,8693978,KSQ
004540.KS,KR7004540001,깨끗한나라,KOSPI,,2235,2,-10,-0.45,2215,2270,2190,58469,129389915,83232948855,37240693,STK
041650.KS,KR7041650003,상신브레이크,KOSPI,,3875,1,30,0.78,3825,3925,3780,79398,306227625,83201868750,21471450,STK
064520.KQ,KR7064520000,테크엘,KOSDAQ,중견기업부,3775,1,5,0.13,3705,3795,3705,18774,70342815,83072502775,22005961,KSQ
031820.KS,KR7031820004,콤텍시스템,KOSPI,,686,1,6,0.88,680,691,679,229517,157692607,83041305676,121051466,STK
237820.KQ,KR7237820006,플레이디,KOSDAQ,중견기업부,6470,1,90,1.41,6320,6540,6300,60041,386716660,82991595800,12827140,KSQ
201490.KQ,KR7201490000,미투온,KOSDAQ,중견기업부,2655,1,10,0.38,2650,2660,2630,64883,171673085,82989379350,31257770,KSQ
322180.KQ,KR7322180001,티라유텍,KOSDAQ,벤처기업부,5020,1,10,0.2,5070,5070,4920,27151,135619680,82927764500,16519475,KSQ
054930.KQ,KR7054930003,유신,KOSDAQ,우량기업부,27600,1,250,0.91,27300,27750,27050,7737,212722150,82800000000,3000000,KSQ
434480.KQ,KR7434480000,모니터랩,KOSDAQ,기술성장기업부,6800,1,190,2.87,6730,7250,6690,2550127,17844257340,82758040000,12170300,KSQ
010960.KS,KR7010960003,삼호개발,KOSPI,,3310,1,50,1.53,3250,3335,3250,34131,112684810,82750000000,25000000,STK
004650.KQ,KR7004650008,창해에탄올,KOSDAQ,우량기업부,9000,2,-30,-0.33,9030,9040,8960,6329,56889650,82717965000,9190885,KSQ
087260.KQ,KR7087260006,모바일어플라이언스,KOSDAQ,벤처기업부,2540,2,-110,-4.15,2655,2665,2515,913429,2359847455,82684266940,32552861,KSQ
034300.KS,KR7034300004,신세계건설,KOSPI,,10620,1,130,1.24,10490,10710,10420,2688,28257070,82417083480,7760554,STK
038870.KQ,KR7038870002,에코바이오,KOSDAQ,중견기업부,5880,2,-20,-0.34,5900,5940,5780,120161,703944830,82407900120,14014949,KSQ
168330.KQ,KR7168330009,내츄럴엔도텍,KOSDAQ,벤처기업부,2595,1,145,5.92,2445,2650,2420,279614,716310580,82403965500,31754900,KSQ
090410.KQ,KR7090410002,덕신하우징,KOSDAQ,벤처기업부,1788,1,28,1.59,1760,1793,1750,124026,220038969,82398361860,46084095,KSQ
290090.KQ,KR7290090000,트윔,KOSDAQ,벤처기업부,11090,2,-20,-0.18,11110,11190,10880,1593,17622950,82377274120,7428068,KSQ
105740.KQ,KR7105740005,디케이락,KOSDAQ,우량기업부,8110,1,20,0.25,8060,8130,8030,32041,258724910,82369320430,10156513,KSQ
128660.KQ,KR7128660008,피제이메탈,KOSDAQ,중견기업부,3315,1,55,1.69,3260,3320,3255,54610,179471495,82223168235,24803369,KSQ
001560.KS,KR7001560002,제일연마,KOSPI,,8220,1,210,2.62,8240,8500,8150,7427,62101090,82200000000,10000000,STK
004060.KS,KR7004060000,SG세계물산,KOSPI,,406,2,-3,-0.73,409,416,402,608803,247506997,82184533760,202424960,STK
315640.KQ,KR7315640003,딥노이드,KOSDAQ,기술성장기업부,7330,2,-60,-0.81,7300,7600,7240,103714,761585220,82173947220,11210634,KSQ
010470.KQ,KR7010470003,오리콤,KOSDAQ,우량기업부,6860,2,-10,-0.15,6870,6990,6740,91013,623043960,82148843000,11975050,KSQ
013870.KS,KR7013870001,지엠비코리아,KOSPI,,4300,1,15,0.35,4285,4315,4280,8244,35385630,82010804000,19072280,STK
359090.KQ,KR7359090008,씨엔알리서치,KOSDAQ,중견기업부,1493,2,-37,-2.42,1525,1575,1490,2330094,3566933683,81998938659,54922263,KSQ
007980.KS,KR7007980006,태평양물산,KOSPI,,1600,2,-71,-4.25,1672,1680,1600,451196,733545463,81880208000,51175130,STK
134580.KQ,KR7134580000,탑코미디어,KOSDAQ,중견기업부,3710,2,-40,-1.07,3750,3790,3580,113895,421364410,81715595570,22025767,KSQ
222810.KQ,KR7222810004,세토피아,KOSDAQ,관리종목(소속부없음),1080,0,0,0.0,0,0,0,0,0,81712098000,75659350,KSQ
000220.KS,KR7000220004,유유제약,KOSPI,,4785,3,0,0.0,4765,4845,4750,30711,147368980,81499799535,17032351,STK
036670.KQ,KR7036670008,KCI,KOSDAQ,우량기업부,7230,2,-150,-2.03,7380,7390,7230,10881,79215690,81482100000,11270000,KSQ
053160.KQ,KR7053160008,프리엠스,KOSDAQ,중견기업부,13580,2,-10,-0.07,13490,13950,13090,69449,931276330,81480000000,6000000,KSQ
424980.KQ,KR7424980001,마이크로투나노,KOSDAQ,기술성장기업부,13750,1,340,2.54,13420,13970,13420,46612,641987070,81384737500,5918890,KSQ
